CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-17 00:00,270.2,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-18 00:00,369.8,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-19 00:00,367.3,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-20 00:00,343.6,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-21 00:00,312,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-22 00:00,306.2,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-23 00:00,313.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-24 00:00,285.3,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-25 00:00,322.6,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-26 00:00,541.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-27 00:00,469.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-28 00:00,488.4,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-29 00:00,561.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-30 00:00,514.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-01-31 00:00,487,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-01 00:00,360,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-02 00:00,337.7,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-03 00:00,313.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-04 00:00,293.4,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-05 00:00,284.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-06 00:00,274.8,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-08 00:00,308.7,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-09 00:00,457.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-10 00:00,437.8,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-11 00:00,593,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-12 00:00,624.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-13 00:00,475.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-14 00:00,485.6,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-15 00:00,355.4,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-16 00:00,310.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-17 00:00,306.3,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-18 00:00,583.3,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-19 00:00,556.4,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-20 00:00,407.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-21 00:00,471,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-22 00:00,296.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-23 00:00,577.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-24 00:00,597.7,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-25 00:00,599.4,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-26 00:00,552.8,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-27 00:00,460.6,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-02-28 00:00,458.5,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-01 00:00,530.1,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-02 00:00,437.7,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-03 00:00,513.5,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-04 00:00,500.2,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-05 00:00,489.6,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-06 00:00,619.2,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-07 00:00,575.9,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-08 00:00,483,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-09 00:00,449,4,EST. OTROS METODOS,900
21237020,ARRANCAPLUMAS  - AUT [21237020],5.2024166670,-74.72761111,222,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Cundinamarca,Guaduas,15/01/1934 00:00,,CAUDAL,Q_MEDIA_D,Caudal medio diario,Diaria,2010-03-10 00:00,492.2,4,EST. OTROS METODOS,900
